Name,OttoneuID,FG MajorLeagueID,FG MinorLeagueID,MLB Org,Position(s),Avg Salary,Median Salary,Min Salary,Max Salary,Last 10,Roster%,Team,POS,ADP,rPTS,PTS,aPOS,Dollars,Adjusted,Cost,PlayerId,value
Luken Baker,33631,21497.0,sa3008267,STL,1B,1.67,1.0,1,3,1.2,0.943,STL,1B/DH,725.099975585937,67.1691341344267,-93.9885402736714,13.8090861894163,-79.1794540842551,-117.468257925019,,21497,0.0
Jesse Winker,18239,13590.0,sa657865,WSN ST,Util,1.67,1.0,1,3,2.3,0.943,WSN,OF/DH,720.969970703125,253.418305078893,-68.2167018656697,21.885622661012,-45.3310792046576,-67.455969223663,,13590,0.0
Wandy Peralta,13361,14295.0,sa549195,SDP,RP,1.67,1.0,1,3,1.8,0.943,SDP,RP,731.02001953125,294.847179555892,-62.4840682489276,53.3888204665082,-8.0952477824194,-12.4385818971447,,14295,0.0
Emilio Pagan,19394,14771.0,sa737885,CIN,RP,1.67,1.5,1,3,1.4,1.887,CIN,RP,695.219970703125,315.852163791656,-59.577547609176,53.3888204665082,-5.18872714266778,-8.14408475012435,,14771,0.0
Tyler Fitzgerald,37662,26208.0,sa3011257,SFG,SS/OF,1.67,1.0,1,3,1.1,0.943,SFG,OF,748.969970703125,27.2808300592005,-99.5080006921153,21.885622661012,-76.6223780311032,-113.690078728633,,26208,0.0
Zach McKinstry,33147,19392.0,sa918920,DET,2B/SS/3B/OF,1.67,1.0,1,3,1.4,3.774,DET,2B/3B/SS/OF,434.630004882812,337.67260453701,-56.5581898851714,14.934803001757,-40.6233868834144,-60.5001709519684,,19392,0.0
Freddy Fermin,32711,21840.0,sa918173,KCR,C,1.67,1.0,1,3,1.1,3.774,KCR,C,412.190002441406,213.527648247778,-73.7364878417753,26.5235068337783,-46.212981007997,-68.7590133949635,,21840,0.0
Dany Jimenez,23545,21170.0,sa885967,OAK,RP,1.67,1.0,1,3,1.4,2.83,OAK,RP,552.130004882812,302.538298749923,-61.4198257610813,53.3888204665082,-7.03100529457315,-10.8661222815873,,21170,0.0
Jacob Young,40641,29931.0,sa3017563,WSN,OF,1.67,1.0,1,3,1.5,0.943,WSN,OF,672.760009765625,88.3730130583047,-91.0544979985949,21.885622661012,-68.1688753375829,-101.199700128481,,29931,0.0
Will Vest,26446,19769.0,sa3004101,DET,RP,1.67,1.0,1,4,1.4,4.717,DET,RP,719.460021972656,345.4349568367,-55.4840906657271,53.3888204665082,-1.09527019921888,-2.09584310867005,,19769,0.0
Jared Triolo,36984,25807.0,sa3010272,PIT,1B/2B/3B,1.65,1.0,1,4,1.2,6.289,PIT,1B/2B/3B,530.239990234375,323.616308534145,-58.5032003642187,15.7193073478921,-41.7838930163266,-62.2148638424057,,25807,0.0
Gio Urshela,10002,10681.0,sa505997,DET,1B/SS/3B,1.64,1.0,1,3,1.0,7.862,DET,1B/3B/SS,506.619995117187,327.542323219776,-57.9599463161473,14.934803001757,-42.0251433143903,-62.5713205289961,,10681,0.0
Jason Heyward,7549,4940.0,sa388409,LAD,OF,1.64,1.0,1,4,1.0,3.459,LAD,1B/OF/DH,548.510009765625,382.929522573947,-50.2958587694001,21.885622661012,-27.410236108388,-40.9772274261484,,4940,0.0
John McMillon,38944,27942.0,sa3015344,KCR,RP,1.62,1.0,1,7,1.0,13.208,KCR,RP,656.289978027343,272.672299146652,-65.5524708180543,53.3888204665082,-11.163650351546,-16.9722658830085,,27942,0.0
Hoby Milner,27458,13346.0,sa503539,MIL,RP,1.6,1.0,1,3,1.1,1.572,MIL,RP,746.049987792968,321.778798633813,-58.7574619428572,53.3888204665082,-4.36864147634901,-6.93237632247691,,13346,0.0
Trey Cabbage,22715,21078.0,sa875022,HOU ST,1B/OF,1.6,1.0,1,3,1.2,3.145,HOU,1B/OF,720.210021972656,60.1215584352612,-94.9637337801231,21.885622661012,-72.078111119111,-106.975747847254,,21078,0.0
Gary Sanchez,14078,11442.0,sa549555,MIL,C,1.59,1.0,1,5,1.1,9.119,MIL,C/DH,369.970001220703,290.358122050017,-63.1052321663775,26.5235068337783,-35.5817253325992,-53.0509201707771,,11442,0.0
Ryan Brasier,7676,5615.0,sa390196,LAD,RP,1.58,1.0,1,3,1.5,3.774,LAD,RP,738.869995117187,309.281835806369,-60.486702964154,53.3888204665082,-6.0978824976458,-9.4873971026164,,5615,0.0
Chad Green,23643,15552.0,sa550041,TOR,RP,1.55,1.0,1,3,1.2,3.459,TOR,RP,705.239990234375,289.577111196518,-63.2133029052119,53.3888204665082,-8.82448243870375,-13.5160544284215,,15552,0.0
Andy Ibanez,23574,18819.0,sa914201,DET,2B/3B/OF,1.5,1.5,1,2,1.2,0.629,DET,2B/3B/OF,659.590026855468,284.49094479084,-63.9170905143521,15.7193073478921,-47.1977831664599,-70.2140968380524,,18819,0.0
Kevin Kelly,36825,25679.0,sa3009999,TBR,RP,1.5,1.5,1,2,1.9,0.629,TBR,RP,750.780029296875,259.824143934249,-67.3303073490619,53.3888204665082,-12.9414868825536,-19.5990884164048,,25679,0.0
Graham Pauley,42159,,sa3019858,SDP ST,3B,1.5,1.0,1,5,1.7,5.031,SDP,3B,999.0,139.741601711511,-83.9464772793388,12.1782023409494,-70.7682749383893,-105.040414010556,,sa3019858,0.0
Rene Pinto,20288,19859.0,sa826668,TBR,C,1.5,1.0,1,3,1.11,1.258,TBR,C,359.399993896484,335.853884357214,-56.8098514756385,26.5235068337783,-29.2863446418602,-43.7492506604942,,19859,0.0
Jair Camargo,32303,,sa917333,MIN ST,C,1.5,1.5,1,2,1.0,0.629,MIN,C,750.780029296875,18.5011148521676,-100.722875370142,26.5235068337783,-73.1993685363638,-108.632449235715,,sa917333,0.0
Jose Caballero,26915,23401.0,sa3004817,TBR,2B/SS,1.5,1.0,1,6,1.6,14.465,TBR,2B/3B/SS/DH,379.0,295.730131602287,-62.3618916113281,14.934803001757,-46.4270886095711,-69.0753656931512,,23401,0.0
Fernando Cruz,8550,7048.0,sa389855,CIN,RP,1.5,1.0,1,3,1.2,4.403,CIN,RP,727.869995117187,263.662849423289,-66.7991345279548,53.3888204665082,-12.4103140614465,-18.8142599401775,,7048,0.0
Tyler Alexander,19575,17735.0,sa738285,TBR,RP,1.5,1.5,1,2,2.7,0.629,TBR,RP,722.049987792968,223.266903591155,-72.3888388098307,53.3888204665082,-18.0000183433225,-27.0732651448525,,17735,0.0
Kevin Kiermaier,14209,11038.0,sa549853,TOR,OF,1.5,1.0,1,3,1.2,1.258,TOR,OF,528.760009765625,390.657242536544,-49.2265517269665,21.885622661012,-26.3409290659544,-39.3972847344591,,11038,0.0
Jordan Leasure,40656,,sa3017607,CHW ST,RP,1.45,1.0,1,5,1.8,6.289,CHW,RP,999.0,262.505850219726,-66.9592318661668,53.3888204665082,-12.5704113996586,-19.0508099762564,,sa3017607,0.0
Phil Maton,22809,18064.0,sa875251,TBR,RP,1.43,1.0,1,4,1.5,7.233,TBR,RP,731.47998046875,334.362766867876,-57.0161817308965,53.3888204665082,-2.62736126438835,-4.35956717047751,,18064,0.0
Shelby Miller,6289,10197.0,sa500730,DET,RP,1.43,1.0,1,5,1.3,11.635,DET,RP,512.900024414062,262.337551021575,-66.982519914736,53.3888204665082,-12.5936994482278,-19.0852189726256,,10197,0.0
Dillon Tate,18482,17796.0,sa874239,BAL ST,RP,1.4,1.0,1,3,1.4,1.572,BAL,RP,745.239990234375,266.726657795906,-66.3751864701365,53.3888204665082,-11.9863660036283,-18.1878602167815,,17796,0.0
Bowden Francis,32880,20548.0,sa918451,TOR ST,SP/RP,1.4,1.0,1,3,1.4,3.145,TOR,RP,640.02001953125,232.783678230643,-71.0719750786769,53.3888204665082,-16.6831546121687,-25.1275478294104,,20548,0.0
Jakob Marsee,42169,,sa3019868,SDP ST,OF,1.24,1.0,1,2,1.1,5.346,SDP,OF,999.0,213.736651319265,-73.7075674801016,21.885622661012,-50.8219448190895,-75.5689364578696,,sa3019868,0.0
Brenton Doyle,36803,25479.0,sa3009965,COL,OF,1.24,1.0,1,3,1.2,5.346,COL,OF,376.920013427734,438.055021095275,-42.667983526531,21.885622661012,-19.7823608655189,-29.7067454552623,,25479,0.0
Miguel Andujar,23720,15878.0,sa659185,OAK,1B/OF,1.2,1.0,1,3,1.0,4.717,OAK,OF/DH,624.919982910156,240.031842970848,-70.0690254843679,21.885622661012,-47.1834028233558,-70.1928493225216,,15878,0.0
Keynan Middleton,19299,15264.0,sa737638,STL,RP,1.0,1.0,1,1,1.5,0.629,STL,RP,745.570007324218,231.709285128116,-71.2206419709083,53.3888204665082,-16.8318215044001,-25.3472089375451,,15264,0.0
Deivi Garcia,32067,20276.0,sa916944,CHW,RP,1.0,1.0,1,1,1.5,0.314,CHW,RP,743.190002441406,196.219119501113,-76.1315192058198,53.3888204665082,-21.7426987393116,-32.6032208117622,,20276,0.0
Alan Trejo,25704,20056.0,sa3002726,COL,2B/SS/3B,1.0,1.0,1,1,1.0,0.314,COL,2B/3B/SS,748.72998046875,139.526113313436,-83.9762950344774,14.934803001757,-68.0414920327204,-101.011486347431,,20056,0.0
Miguel Sano,13310,12164.0,sa548088,LAA,Util,1.0,1.0,1,1,1.8,0.314,LAA,1B/3B,725.650024414062,135.799083273857,-84.4920149994829,12.1782023409494,-71.3138126585334,-105.846467183105,,12164,0.0
Rece Hinds,37107,,sa1169587,CIN ST,OF,1.0,1.0,1,1,1.0,0.314,,OF,749.97998046875,19.8577725689858,-100.535150703903,21.885622661012,-77.6495280428912,-115.207732769983,,sa1169587,0.0
Kody Funderburk,35320,24993.0,sa3007780,MIN,RP,1.0,1.0,1,1,1.44,0.314,MIN,RP,999.0,215.346425783634,-73.4848183147837,53.3888204665082,-19.0959978482754,-28.6926174359876,,24993,0.0
Slade Cecconi,38480,27500.0,sa3014739,ARI,SP/RP,1.0,1.0,1,1,1.4,0.314,ARI,RP,739.320007324218,200.026249599456,-75.6047155631771,53.3888204665082,-21.2158950966689,-31.8248479664338,,27500,0.0
Ronel Blanco,33194,19407.0,sa919082,HOU ST,SP/RP,1.0,1.0,1,1,1.2,0.943,HOU,SP/RP,713.289978027343,211.660776901245,-73.994812248952,16.8711655158394,-56.1236467331126,-83.4024069767889,,19407,0.0
Mitch White,23770,19225.0,sa917948,TOR ST,SP/RP,1.0,1.0,1,1,1.6,0.314,TOR,RP,747.169982910156,179.150327682495,-78.4933774752476,53.3888204665082,-24.1045570087394,-36.0929581495955,,19225,0.0
Trayce Thompson,12512,9952.0,sa500820,NYM,OF,1.0,1.0,1,1,1.7,0.314,NYM,OF,999.0,76.9764372937381,-92.6314752679141,21.885622661012,-69.745852606902,-103.529745300494,,9952,0.0
Damiano Palmegiani,40492,,sa3017326,TOR ST,1B/3B,1.0,1.0,1,1,1.0,0.314,TOR,3B,999.0,31.6899319078773,-98.8979004710389,12.1782023409494,-85.7196981300894,-127.131722554003,,sa3017326,0.0
Kenedy Corona,36705,,sa3009845,HOU ST,OF,1.0,1.0,1,1,1.0,0.314,,OF,748.830017089843,25.8986317627131,-99.6992594824994,21.885622661012,-76.8136368214873,-113.972671020741,,sa3009845,0.0
Nick Fortes,34653,21538.0,sa3006714,MIA,C,1.0,1.0,1,1,1.0,0.314,MIA,C,482.859985351562,271.498693019151,-65.7148661045364,26.5235068337783,-38.1913592707581,-56.9067556838353,,21538,0.0
Kyle Isbel,33686,21614.0,sa3006861,KCR,OF,1.0,1.0,1,1,1.1,0.629,KCR,OF,520.97998046875,407.452137899398,-46.9025933051605,21.885622661012,-24.0169706441485,-35.9635458936805,,21614,0.0
Luke Jackson,18382,11752.0,sa548163,SFG,RP,1.0,1.0,1,1,1.0,0.314,SFG,RP,750.510009765625,311.343591320514,-60.2014118690157,53.3888204665082,-5.81259140250749,-9.06586842761394,,11752,0.0
Jose Azocar,18738,18821.0,sa735839,SDP,OF,1.0,1.0,1,1,1.0,0.314,SDP,OF,667.919982910156,217.343606102466,-73.2084626768628,21.885622661012,-50.3228400158507,-74.8314897237028,,18821,0.0
Aaron Hicks,5770,5297.0,sa454371,LAA,OF,1.0,1.0,1,1,1.1,0.314,LAA,OF/DH,618.130004882812,368.732543337345,-52.2603359958602,21.885622661012,-29.3747133348481,-43.8798188370047,,5297,0.0
Edmundo Sosa,18890,17022.0,sa736859,PHI,SS/3B,1.0,1.0,1,1,1.4,0.314,PHI,3B/SS,745.559997558593,213.487530088424,-73.7420391079358,14.934803001757,-57.8072361061788,-85.889975673361,,17022,0.0
Michael Tonkin,12068,10315.0,sa455561,NYM,RP,1.0,1.0,1,1,1.0,0.314,NYM,RP,999.0,203.468436436355,-75.1284101789392,53.3888204665082,-20.739589712431,-31.1210882594686,,10315,0.0
Ryne Stanek,18394,15947.0,sa548245,SEA,RP,1.0,1.0,1,1,1.4,0.943,SEA,RP,750.559997558593,273.598019921779,-65.4243761473154,53.3888204665082,-11.0355556808072,-16.7830010312428,,15947,0.0
Huascar Ynoa,22573,20468.0,sa873433,ATL ST,RP,1.0,1.0,1,1,1.7,0.314,ATL,RP,715.919982910156,197.184817028045,-75.9978928358935,53.3888204665082,-21.6090723693853,-32.405782659572,,20468,0.0
Justin Slaten,37007,,sa3010309,BOS ST,RP,1.0,1.0,1,1,1.0,1.258,BOS,RP,999.0,176.50899567604,-78.8588662519602,53.3888204665082,-24.470045785452,-36.6329820143475,,sa3010309,0.0
Tristan Beck,35816,21584.0,sa3008526,SFG,SP/RP,1.0,1.0,1,1,1.7,0.943,SFG,RP,714.830017089843,235.194422465562,-70.7383934012374,53.3888204665082,-16.3495729347292,-24.6346679432436,,21584,0.0
Tim Hill,21514,16814.0,sa829603,CHW,RP,1.0,1.0,1,1,1.0,0.314,CHW,RP,750.510009765625,215.721681451797,-73.4328930987274,53.3888204665082,-19.0440726322192,-28.6158959122653,,16814,0.0
Jake Meyers,26783,20308.0,sa3004621,HOU,OF,1.0,1.0,1,1,1.1,0.314,HOU,OF,578.239990234375,337.063644373416,-56.642453470633,21.885622661012,-33.7568308096209,-50.354567626309,,20308,0.0
Tristan Gray,31567,19877.0,sa829756,MIA ST,SS/3B,1.0,1.0,1,1,1.0,0.314,MIA,1B/SS,999.0,44.586148455739,-97.1134135535364,14.934803001757,-81.1786105517793,-120.422089261638,,19877,0.0
Jake Bird,35548,21267.0,sa3008097,COL,RP,1.0,1.0,1,1,1.0,0.314,COL,RP,750.369995117187,312.042334544658,-60.1047247408529,53.3888204665082,-5.71590427434469,-8.92300944000866,,21267,0.0
Samad Taylor,32726,22274.0,sa918192,SEA ST,2B/OF,1.0,1.0,1,1,1.7,0.314,SEA,2B/OF,735.630004882812,45.8269761696457,-96.9417166210195,15.7193073478921,-80.2224092731274,-119.009264729452,,22274,0.0
Riley O'Brien,26531,20348.0,sa3004210,STL ST,RP,1.0,1.0,1,1,1.0,0.943,STL,RP,747.599975585937,194.494248199462,-76.3701946546035,53.3888204665082,-21.9813741880952,-32.955873058523,,20348,0.0
Trevor Richards,23761,19309.0,sa922230,TOR,RP,1.0,1.0,1,1,1.4,0.314,TOR,RP,745.130004882812,261.038791704177,-67.1622330113857,53.3888204665082,-12.7734125448775,-19.3507520537567,,19309,0.0
Sean Reid-Foley,20927,17034.0,sa828690,NYM,RP,1.0,1.0,1,1,1.0,0.943,NYM,RP,999.0,232.633210897445,-71.0927956803321,53.3888204665082,-16.7039752138239,-25.1583110771179,,17034,0.0
Carlos De La Cruz,34811,,sa3006903,PHI ST,1B/OF,1.0,1.0,1,1,1.0,0.314,PHI,OF,999.0,5.94292576713487,-102.460588446422,21.885622661012,-79.5749657854105,-118.052641826855,,sa3006903,0.0
Bryan Shaw,5289,8110.0,sa455883,CHW,RP,1.0,1.0,1,1,3.3,0.629,CHW,RP,717.669982910156,162.617122805118,-80.7811250249706,53.3888204665082,-26.3923045584624,-39.4731940202851,,8110,0.0
Elvis Andrus,2347,8709.0,sa291792,,2B/SS,1.0,1.0,1,1,1.1,0.314,,2B/SS,710.700012207031,132.946952494978,-84.8866726142203,14.934803001757,-68.9518696124633,-102.356604584489,,8709,0.0
Jackson Kowar,33621,21549.0,sa3008273,SEA,RP,1.0,1.0,1,1,1.2,0.314,SEA,RP,750.700012207031,160.271020698547,-81.1057619834742,53.3888204665082,-26.716941516966,-39.9528577367726,,21549,0.0
Jose Cuas,31002,17701.0,sa658962,CHC,RP,1.0,1.0,1,1,1.1,1.887,CHC,RP,999.0,249.317916113138,-68.7840845890372,53.3888204665082,-14.395264122529,-21.7471007594414,,17701,0.0
Deyvison De Los Santos,38818,,sa3015168,CLE ST,1B/3B,1.0,1.0,1,1,1.0,0.629,CLE,3B,682.330017089843,154.728672522306,-81.8726727883634,12.1782023409494,-68.6944704474139,-101.976287319636,,sa3015168,0.0
Dylan Moore,22757,18042.0,sa875186,SEA,2B/SS/OF,1.0,1.0,1,1,1.0,0.629,SEA,2B/SS/OF/DH,714.140014648437,220.888407921791,-72.7179581596467,14.934803001757,-56.7831551578897,-84.3768562925464,,18042,0.0
Luke Weaver,18380,16918.0,sa599729,NYY,SP,1.0,1.0,1,1,1.7,0.629,NYY,SP,737.630004882812,190.370709609985,-76.9407806586016,16.8711655158394,-59.0696151427622,-87.7551897361549,,16918,0.0
Forrest Wall,18417,16496.0,sa828682,ATL,OF,1.0,1.0,1,1,1.0,0.314,ATL,OF,721.47998046875,103.615945059061,-88.9452892520777,21.885622661012,-66.0596665910656,-98.0832622747454,,16496,0.0
Darell Hernaiz,37687,,sa3011309,OAK ST,SS,1.0,1.0,1,1,1.2,1.887,OAK,SS,532.619995117187,302.187496614456,-61.4683672708374,14.934803001757,-45.5335642690803,-67.7551487717401,,sa3011309,0.0
